id,salary
1417,40 000 - 60 000
1418,100000
1419,>50.000
1420,00000
1421,55000 - 65000
1422,85000-90000
1423,"45,000-55,000"
1424,40.000-60.000
1425,70-90k
1426,€40.000 - € 60.000
1427,"50,000 EUR"
1428,> 45.000€
1429,60000-65000
1430,"50,000 - 85,000"
1431,60 000- 70 000
1432,62000
1433,50.000 - 80.000
1434,65 000 - 85 000
1435,50.000-60.000
1436,70000 EUR
1437,"50,000€-70,000€"
1438,"45,000-54,000"
1439,"50,000 - 90,000"
1440,"50,000€ - 60,000€"
1441,75000-120000
1442,up to 60.000
1443,55.000-80.000
1444,"70,000 - 80,000"
1445,"55,000-85,000€"
1446,50-60K
1447,50.000-60.000
1448,TBD
1449,50000-60000
1450,120000
1451,80000-85000
1452,50.000 - 60.000
1453,55000
1454,70000
1455,65000-75000
1456,>50.000€
1457,45000
1458,75K
1459,70k
1460,65000
1461,45000
1462,43.000+
1463,Negotiable
1464,60.000-90000
1465,60K+
1466,65.000 - 85.000
1467,75000-120000
1468,70.000€
1469,43.000 - 46.000
1470,60000€ - 70000€
1471,40 000 - 60 000
1472,55.000-90.000€
1473,75000-120000
1474,46.000 €
1475,55000-70000
1476,75000
1477,"90,000€-100,000€"
1478,€ 65.000 - € 75.000
1479,40.000 - 60.000 EUR
1480,up to negotiations
1481,75000-80000
1482,"50,000-70,000€"
1483,tbd
1484,60.000 to 80.000€
1485,"50,000 to 70,000 EUR"
1486,80.000€
1487,60000 - 70000
1488,60000-80000
1489,30000 - 40000
1490,45k-75k
1491,€ 50.000-75.000
1492,"50,000-80,000"
1493,60 000 - 65 000 EUR
1494,45000
1495,€60.000 - €90.000
1496,70-80 k
1497,"50,000 - 90,000"
1498,56.000-66.000
1499,50000
1500,50-70k
1501,"40,000€ - 60,000€"
1502,"60,000 - 75,000 EUR"
1503,70000 - 75000
1504,70.000 - 80.000
1505,75000-120000
1506,40.000 - 45.000
1507,70000 - 75000€
1508,"40,000€ - 50,000€"
1509,"€60,000"
1510,65000
1511,€40000-45000
1512,70000
1513,60.000-80.000€
1514,65-70k
1515,70.000
1516,"60,000-65,000"
1517,72000
1518,"60,000"
1519,tbd
1520,65.000€ - 85.000€
1521,60000
1522,60.000-70.000 €
1523,40000-70000
1524,"60,000-65,000"
1525,"55,000 - 65,000"
1526,64000
1527,64-68k
1528,Up to 70.000 EUR
1529,"50,000-80,000"
1530,"60,000€ - 80,000€"
1531,"55,000€ - 65,000€"
1532,60000 - 70000
1533,78.000-85.000
1534,75.000 - 90.000
1535,90000
1536,75.000
1537,85000
1538,35.000 - 50.000
1539,55.000-65.000
1540,"60,000 - 70,000 EUR"
1541,70-90k
1542,"48,000 - 54,000 EUR"
1543,"40-50,000€"
1544,65.000-85.000
1545,65.000 € - 75.000 €
1546,50-55k
1547,€
1548,70.000-80.000€
1549,"60,000€"
1550,55.000
1551,55-80000
1552,68.000-75.000
1553,0
1554,75000-120000
1555,60000-110000
1556,70000
1557,75000-120000
1558,"75,000€ bis 80,000€"
1559,90.000
1560,40 000 - 60 000
1561,60.000€+
1562,"60,000 - 65,000"
1563,"54,000"
1564,89000
1565,75000-120000
1566,75000-120000
1567,50.000 € - 60.000 €
1568,"50,000€-70,000€"
1569,80000
1570,65000
1571,70000
1572,"€75,000 - €90,000"
1573,50k-60k
1574,75000-120000
1575,50.000- 80.000 
1576,60-70k
1577,56.000
1578,"50,000 - 60,000"
1579,"60,000€"
1580,55.000 - 70.000 
1581,>55k
1582,70000-110000
1583,45000 - 72000
1584,44.000€
1585,90.000 €
1586,85-90k
1587,46000
1588,"80,000-90,000"
1589,45.000-55.000
1590,60K
1591,65.000
1592,€ 65.000 - € 75.000
1593,~55.000-60.000 EUR
1594,negotiable
1595,negotiable
1596,70000 - 79000
1597,Negotiable
1598,50000-70000
1599,48.000
1600,"55,000 - 65,000"
1601,50000 - 80000
1602,55000 - 65000
1603,60.000
1604,"50,000€ - 80,000 €"
1605,60.000 - 70.000
1606,>50.000
1607,50-70k 
1608,negociable
1609,65000
1610,50.000-70.000 EUR
1611,"68,000€"
1612,52.000€
1613,"60,000€ - 68,000€"
1614,60000
1615,"80,000"
1616,negociable
1617,"50,000 - 70,000"
1618,TBD
1619,"55,000€ - 70,000€"
1620,"55,000€ - 85,000€"
1621,55000
1622,80 - 110 
1623,"55,000 - 65,000"
1624,50000
1625,50000-80000
1626,40000 - 60000
1627,60.000 - 70.000
1628,"60,000€ - 80,000€"
1629,"55,000"
1630,50000
1631,>55000
1632,"70,000 - 80,000"
1633,"€40,000-70,000"
1634,80000-90000
1635,75000-120000
1636,90000+
1637,65000
1638,negotiable
1639,open
1640,75000-120000
1641,"80,000€ to 125,00€"
1642,1-99999
1643,45000 - 72000
1644,"40,000 - 55,000"
1645,55000
1646,45000 - 55000
1647,50.000 € - 60.000 €
1648,55.000 - 75.000
1649,"50,000- 70,000"
1650,"55,000-80,000"
1651,"80,000€ – 95,000€"
1652,-
1653,40.000€-45.000€
1654,65.000 - 70.000 
1655,65000€ - 88000€
1656,75000-85000€
1657,"63,000€ - 90,000€"
1658,55.000 - 65.000
1659,45000-55000
1660,55000
1661,"50,000€-70,000€"
1662,"60-85,000"
1663,65.000 - 75.000
1664,€60.000-70.000
1665,70.000 € to 90.000 €
1666,55.000 - 65.000
1667,32000 - 38000
1668,"50,000-70,000€"
1669,36.000 - 42.000€
1670,"70,000 - 80,000"
1671,"€60,000-€70,000"
1672,50.000 - 55.000
1673,75000-120000
1674,50000-80000
1675,"60,000-65,000"
1676,to be discussed
1677,"60,000-80,000"
1678,negotiable
1679,53000
1680,65.000 - 75.000
1681,35.000 - 45.000
1682,50.000-60.000
1683,45.000-50.0000 EUR
1684,"45,000-55,000"
1685,81-95k
1686,"55,000 - 65,000"
1687,50.000 - 55.000
1688,50.000-70.000 EUR
1689,"50,000 - 60,000"
1690,"70,000€-85,000€"
1691,42000 - 44500
1692,"70,000-80,0000"
1693,55.000 - 65.000
1694,60k - 80k
1695,nach Rücksprache
1696,48.000-50.000
1697,tbd
1698,"60,000- 70,000 Euro"
1699,85000
1700,72.000
1701,">59,000€"
1702,55.000 - 65.000
1703,80.000€
1704,"50,000-56,000€"
1705,50.000 - 90.000
1706,75000+
1707,50.000
1708,70000
1709,50k-60k
1710,80.000 €
1711,"55,000€ - 65,000€"
1712,"75,000 - 80,000"
1713,">€80,000"
1714,"50,000 - 60,000"
1715,45000
1716,50.000-65.000
1717,"40,000 - 65,000 €"
1718,50000-70000
1719,72000 euros
1720,48000 - 55000
1721,"45,000€ - 55,000€"
1722,negotiable
1723,50000-55000
1724,60.000
1725,65000€ - 70000€
1726,40 000 - 45000 
1727,53-63k
1728,"70,000€-80,000€"
1729,"€60,000-€70,000"
1730,EUR 56k - 70k/year
1731,Negotiable
1732,55000 - 85000 EUR
1733,ca. 60-65.000 €
1734,negotiable
1735,55000-65000
1736,60000-65000
1737,VHB
1738,"€ 55-75k, staggered"
1739,75.000 - 85.000 €
1740,75.000 - 85.000
1741,+/- 55.000
1742,85.000€
1743,60.000€ - 70.000€
1744,"80,000+   "
1745,70.000 €
1746,55k  - 65k
1747,85000€
1748,">75,000"
1749,70.000.-
1750,tbd
1751,55-60
1752,60000
1753,33.000€
1754,"60,000 - 75,000"
1755,40000-60000
1756,58.000€
1757,>55.000€
1758,Open Offer 
1759,negotiable
1760,40-65k
1761,55000-65000
1762,ca. 70.000.-
1763,ca. 70.000-90.000
1764,">95,000"
1765,82000
1766,"50,000 - 55,000 €"
1767,tbd
1768,42.000€
1769,€40.000 - € 50.000
1770,40.000-50.000
1771,55000-65000
1772,"50,000-70,000"
1773,35.000-54.000
1774,80.000
1775,tbd.
1776,"65,000"
1777,35000-50000
1778,"80,000-85,000"
1779,>50000
1780,75000
1781,70.000
1782,> 64.000€
1783,"50,000 - 55,000"
1784,"48,000"
1785,"€30,000 - €40,000"
1786,70-75000
1787,40000 - 60000
1788,"70,000-75,000"
1789,80.000 - 90.000
1790,To be discussed
1791,40 000 - 60 000
1792,67000
1793,65000
1794,65.000-75.000
1795,55-70
1796,72000 - 80000
1797,"70.000,-"
1798,70.000€+
1799,75000-120000
1800,65000 - 75000
1801,80000 - 85000€
1802,80.000
1803,60.000 €
1804,45.000 € - 60.000 €
1805,60.000 - 80.000
1806,48000
1807,"52,800 € "
1808,55.000-60.000€
1809,75000-120000
1810,60.000€ - 70.000€
1811,55.000 - 60.000
1812,110000
1813,"55,000€ - 60,000€"
1814,€60.00
1815,55.000-65.000
1816,50000 - 60000
1817,50000€ (negotiable)
1818,"40,000 - 45,000"
1819,tbd
1820,€65.000 - €80.000
1821,"46,000 - 50,000"
1822,110.000
1823,50.000 - 85.000€
1824,~50.000
1825,"35,000€-50,000€"
1826,45000
1827,"80,000€ - 90,0000€"
1828,"57,600€"
1829,Negotiable
1830,"60,000 - 65,000"
1831,"70,000 - 90,000"
1832,65000
1833,80.000
1834,"55-75,000€"
1835,"60,000 - 80,000 EUR"
1836,65000 - 70000
1837,€62000 - €67000
1838,40000-45000
1839,85000
1840,negotiable
1841,80.000€
1842,Up to €110k
1843,"55,000"
1844,"55,000€ - 60,000€"
1845,60000-80000
1846,40.000€-50.000€
1847,55000 - 65000
1848,50000 - 75000€
1849,>70K
1850,€75.000 - €90.000
1851,50.000-75.000 Euro
1852,70.000-100.000€
1853,"55,000€ - 70,000€"
1854,"€70,000-€80,000"
1855,60.000€
1856,70000
1857,60.000 - 70.000
1858,65.000-75.000
1859,€55.000 - €60.000
1860,"70,000€ – 78,000€"
1861,60000
1862,70k
1863,90000
1864,50.000 / 60.000
1865,"30,000 - 60,000 €"
1866,">€44,000"
1867,34.000 - 48.000
1868,Flexible
1869,50-65
1870,70000
1871,70.000
1872,"45,000€ - 55,000€"
1873,50.000€-60.000€
1874,65.000 - 70.000
1875,"65,000 € - 85,000€"
1876,40.000€ - 50.000€
1877,50-100k
1878,"65,000"
1879,>55.000 EUR
1880,"50,000 -70,000 EUR"
1881,€90.000 - €100.000
1882,60.000€
1883,65-70k
1884,60000-80000
1885,"50,000-70,000"
1886,50000-60000
1887,70 - 80
1888,75000-120000
1889,75000-120000
1890,"50.000,- negotiable"
1891,65.000-75.000
1892,50000
1893,60k+
1894,"30,000€ - 50,000€"
1895,77.000-90.000
1896,>€60.000
1897,"€45,000-€52,000"
1898,"55,000€ - 85,000€"
1899,"> €90,000"
1900,66.000-75.000
1901,50.000€
1902,"50,000 - 55,000"
1903,65.000€
1904,54k-65k
1905,60.000 - 70.000
1906,79.000€
1907,50000
1908,up to negotiations
1909,35-55
1910,40.000 - 80.000
1911,65.000-75.000
1912,"35,200 - 57,000"
1913,"55,000 - 65,000"
1914,68.000-72.000k
1915,50.000 - 80.000€
1916,70.000
1917,45000-55000
1918,60000-110000
1919,40 & 50K
1920,"60.000,- / 65.000,-"
1921,45.000
1922,"40,000"
1923,"40,000-60,000€"
1924,60000-70000
1925,48000
1926,60000 - 70000
1927,60000+
1928,64-66
1929,65000-75000
1930,65000
1931,"55,000 - 67,000"
1932,75000-120000
1933,60000
1934,"€50,000 - €60,000"
1935,tbd
1936,60-66
1937,70.000-85.000
1938,55000
1939,60000
1940,competitve
1941,"€50,000 - €60,000"
1942,50.000 - 60.000 €
1943,"55,000-85,000€"
1944,55000-60000
1945,52000
1946,45.000€
1947,verhandelbar
1948,68000€
1949,75.000 - 90.000
1950,55.000 - 70.000
1951,"€55,000-€60,000"
1952,45000
1953,50 000 - 60 000 
1954,65000-85000
1955,70.000-75.000
1956,">€47,000"
1957,"40,000-45,000€"
1958,"55,000-75,000"
1959,75.000
1960,"80,000 - 95,000"
1961,60.000
1962,66670-90000
1963,65000 - 70000
1964,"80,000 - 85,000"
1965,"50,000€ - 80,000€"
1966,60 - 70k / year
1967,>55.000 €
1968,56.000 - 60.000
1969,"50,000€"
1970,85000
1971,50000 €
1972,45000 - 50000
1973,40.000€ - 45.000€
1974,75000-120000
1975,"60,000 €"
1976,"60,000€ - 70,000€"
1977,50.000-80.000
1978,"65,000€"
1979,50k-70k
1980,"60-75,000"
1981,"35,000 - 65,000€"
1982,ca. 70.000-90.000
1983,"50,000-55,000"
1984,48000 - 53000
1985,60000 Euro
1986,70000+
1987,60.000 - 70.000
1988,"45,000 - 50,000"
1989,"55,000 € - 65,000 €"
1990,"50,000"
1991,55.000
1992,50000
1993,>70K
1994,60.000 - 75.000 
1995,50 - 60 000€
1996,"50,000 - 60,000"
1997,75k - 95k
1998,€85K - €95K
1999,80.000€
2000,TBD
2001,74000
2002,60000 - 70000
2003,60.000 - 70.000
2004,45000
2005,60.000-70.000
2006,46000
2007,">€55,000"
2008,90'000 EUR
2009,66000
2010,55.000 €
2011,58000
2012,€60K-65K
2013,40800
2014,40000
2015,55.000 - 90.000
2016,"60,000-65,000"
2017,€75.000 - €90.000
2018,50.000€ - 90.000€
2019,45000-50000
2020,ca. 70.000-90.000
2021,40000-80000
2022,"60,000 - 80,000"
2023,"€50.000,-"
2024,"55,000-75,000"
2025,50.000 - 60.000
2026,50 - 60k
2027,50.000 - 62000
2028,"60,000-65,000"
2029,75000-120000
2030,70-80K
2031,50000-60000
2032,65.000-90.000 €
2033,"€60,000 - €70,000"
2034,60000 - 70000
2035,85000
2036,€50k - 55k
2037,60000
2038,50.000 - 60.000
2039,60.000 - 70.000
2040,60.000-75.000€
2041,65000-75000
2042,60.000€ - 65.000€
2043,80000€
2044,Neogtiable
2045,"€59,000"
2046,"> €75,000"
2047,58.000
2048,"90,000 to 100,000€"
2049,70000-90000
2050,70.000.-
2051,"> 60.000€, VB"
2052,negotiable
2053,70k
2054,"55,000 - 70,000"
2055,80000
2056,80.000 EUR
2057,40 000 - 60 000
2058,54.000 €
2059,40.000 - 60.000
2060,55000-75000
2061,65000-70000
2062,75000
2063,50.000
2064,60000-65000
2065,60.000 - 70.000
2066,Hängt davon ab
2067,75.000
2068,30000
2069,>50K
2070,100000
2071,"€50,000 - €60,000"
2072,65.000 - 75.000
2073,65 - 68k
2074,50.000 - 55.000
2075,"55,000"
2076,tbd
2077,>55.000€
2078,60000-75000
2079,35000
2080,500000
2081,60-70k
2082,60000-90000
2083,84.000€
2084,"60,000-70,000 EUR"
2085,60.000 to 85.000
2086,90000 - 120000
2087,tbd
2088,40 - 55 
2089,Open
2090,50.000€
2091,45000-50000
2092,tbd
2093,60.000 -85.000 EUR
2094,"45,000€ - 65,000€"
2095,60.000 - 85.000
2096,75000-120000
2097,55.000€ - 65.000€
2098,50000-72000
2099,50000-75000
2100,68000 - 78000
2101,60000-80000
2102,60000€ - 65000€
2103,"50,000€ - 70,000€"
2104,"€60,000-100,000"
2105,50.000
2106,55000 - 75000€
2107,"up to €65.000,-"
2108,68.000 €
2109,60000-70000
2110,"70,000-75,000"
2111,up to 60000
2112,65.000 €
2113,"60,000-75,000"
2114,"60,000€ – 75,000€"
2115,"62,000"
2116,negociable
2117,65-75
2118,55000
2119,42000 - 48000
2120,65000 - 70000€
2121,"65,000€ - 70,000€"
2122,54.000
2123,75000-120000
2124,60.000-75.000€
2125,60k
2126,75000
2127,€35.000 - €55.000
2128,"70,000-80,000"
2129,65.000
2130,53000-58000
2131,up to 60'000€
2132,55.000 - 90.000€
2133,To be discussed
2134,"65,000 - 75,000"
2135,€40.000 - €47.500
2136,83.000
2137,"80,000"
2138,VB
2139,45.000€ - 60.000 €
2140,69000
2141,"50,000e - 60,000€"
2142,50000
2143,"65,000€ - 95,000€"
2144,60-70K
2145,70.000 EUR
2146,48000
2147,100000
2148,EUR 65.000 - 80.000
2149,"60,000 - 65,000"
2150,tbd
2151,"85,000"
2152,60k
2153,55000
2154,"40,000€ - 60,000€"
2155,"50,000 - 70,000€"
2156,50000 - 65000
2157,60000+
2158,.
2159,52000 - 70000
2160,45.000-55.000
2161,"50,000€ - 65,000€"
2162,>48.000 €
2163,85000 - 90000
2164,negotiable
2165,60.000- 80.000€
2166,"40,000 - 50,000"
2167,60000
2168,55.000 - 78.000
2169,75K + package
2170,75000-120000
2171,60000€
2172,60 000 - 70 000
2173,69.000 EUR 
2174,"70,000 - 85,000 Euro"
2175,50000
2176,70000
2177,50.000
2178,80-90
2179,60K+
2180,negotiable
2181,60.000-70.000
2182,60.000-80.000€
2183,60-70
2184,55.000
2185,50.000 - 65.000€
2186,€ 50.000 - € 70.000
2187,"42,000 - 55,000 EUR"
2188,55.000 €
2189,55.000
2190,80.-85.000
2191,55000 - 70000
2192,€75.000 - €90.000
2193,50 - 60 K
2194,70000
2195,"40,000€"
2196,75000
2197,"70,000€"
2198,80.000 - 90.000
2199,70000
2200,60000 - 70000
2201,90000
2202,90000 - 120000
2203,negotiable
2204,40.000€
2205,"€50,000 - €60,000"
2206,"65,000€"
2207,40000
2208,> 50.000
2209,65.000€
2210,75000-120000
2211,55.000-100.000€
2212,60000
2213,40 000 - 60 000
2214,k.A.
2215,70.000 €
2216,40000
2217,"50,000-70,000 Euro"
2218,62000
2219,55.000 - 65.000
2220,TBC
2221,€90.000 - €100.000
2222,"60,000"
2223,"55,000-62,000"
2224,90'000 EUR
2225,tbd
2226,50.000€
2227,40.000 - 50.000
2228,"55,000€ - 75,000€"
2229,80000-90000
2230,60000
2231,"~ 60,000 - 65,000"
2232,40-60k
2233,60-65k
2234,50000
2235,"ca. 100,000"
2236,verhandelbar
2237,"€60,000 - €70,000"
2238,55000
2239,50.000 - 60.000€
2240,70000-95000
2241,65 - 75k
2242,"€50,000 - €60,000"
2243,60.000-75.000€
2244,"55,000- 65,000"
2245,60.000
2246,45000
2247,90000 - 115000
2248,60.000-65.000€
2249,53.000€
2250,60.000 - 70.000
2251,"60,000"
2252,50000 - 60000
2253,"50,000 - 60,000"
2254,50.000
2255,60.000 - 70.000 €
2256,"75-90,000"
2257,TBD
2258,>€52.000
2259,"80,000 - 85,000"
2260,60-70k
2261,"90,000 - 120,000"
2262,+ € 70.000
2263,55000 to 65000
2264,60.000-70.000
2265,45.000-50.000 Euro
2266,60000
2267,70.000€ - 80.000€
2268,50000
2269,70.000€ - 80.000€
2270,55-60
2271,72.000-80.000
2272,40 000 - 60 000
2273,80.000-97.000
2274,40.000€
2275,65000€
2276,60- 70 000€
2277,63K - 80K
2278,70k-115k
2279,"50,000€ - 60,000€"
2280,55.000-65.000
2281,60.000
2282,55-65
2283,110.000 - 120.000
2284,"€ 45.000 - 55.000,-"
2285,70000€
2286,75000-120000
2287,"80,000 - 100,000"
2288,€45.000-€55.000
2289,75.000 - 85.000
2290,"45,000 - 55,000"
2291,80000
2292,60.000-75.000
2293,"50,000 € - 56,000 €"
2294,60000
2295,68.000
2296,"55,000"
2297,50.000-60.000
2298,"38,000 to 42,000"
2299,55000-65000
2300,60000-75000
2301,65.000 € - 75.000 €
2302,"60,000€ - 70,000€"
2303,to be discussed
2304,75000-120000
2305,55.000 - 70.000
2306,€75.000 - €90.000
2307,"€70,000 - €85,000"
2308,55.000-60.000
2309,40000-50000
2310,vhb
2311,"€65,000 - €80,000"
2312,80.000 - 100.000 €
2313,60000
2314,"70,000-80,000"
2315,tbd
2316,80.000 - 100.000 EUR
2317,70.000 - 80.000
2318,65K
2319,60000-110000
2320,60.000 - 75.000
2321,60-70k
2322,"65,000€ - 75,000€"
2323,65.000 - 80.000 €
2324,75.000-90.000
2325,70.000€+
2326,70000-85000
2327,49k - 55k
2328,50-70k
2329,65000-70000
2330,45.000-55.000€
2331,50000
2332,85.000
2333,40.000-45.000
2334,45000 - 72000
2335,71.000€
2336,60000-70000
2337,65.000 - 75.000
2338,50.000€ - 70.000€
2339,50.000 a year
2340,55000 - 65000
2341,tba
2342,60.000€ and above
2343,50.000 - 55.000
2344,>38.000
2345,50.000€ / year
2346,"70,000 - 90,000"
2347,50.000€-60.000€
2348,45-60k
2349,60000
2350,65000-85000
2351,45.000 - 50.000
2352,>43.000€
2353,80000
2354,"€40,000 - €50,000"
2355,+
2356,55.000 - 75.000
2357,78.000 €
2358,50.000-60.000
2359,>60.000 EUR
2360,"80,000€ - 100,000€"
2361,55000
2362,72.000-82.000
2363,65000-70000
2364,"65,000 - 80,000 EUR"
2365,"30,000 - 60,000 €"
2366,55000
2367,75000
2368,"55,000 - 65,000 EUR"
2369,50.000€ - 63.000€
2370,70T-80T
2371,50.000€ - 60.000€
2372,40 000 - 60 000
2373,€75.000 - €90.000
2374,€80000
2375,"55,000 - 60,000€"
2376,"68,000 - 70,000"
2377,90000
2378,50000
2379,65.000-85.000€
2380,55000
2381,55.000-60.000
2382,70000-95000
2383,60000+
2384,50000 - 60000
2385,80000
2386,tbd
2387,85000
2388,65.000 EUR
2389,"65,000 € - 85,000€"
2390,81k-95k
2391,75.000-82.000
2392,55.000-70.000
2393,50.000 € - 55.000 €
2394,55-70000
2395,>70.000€
2396,"50,000 - 60,000"
2397,up to 80.000 €
2398,55.000 - 65.000
2399,50000 - 80000
2400,75000-120000
2401,75000
2402,"75,000 - 85,000 Euro"
2403,Open offer 
2404,45.000 - 80.000
2405,50000€
2406,40000
2407,"50,000€-70,000€"
